Word,Probability,Data
e e n,1.95312511144e-09,57
k n e,1.95312486267e-09,62
e h g,1.95312486267e-09,98
f e n,6.37333961748e-09,20
k e e,1.95313377364e-09,44
k e s,0.0275247827293,74
g e k,0.0273110595662,87
e h s,1.95312486267e-09,96
e h m,1.95313329337e-09,24
e n s,1.95312486267e-09,80
n g e,1.95312486267e-09,50
s m e,1.95312486267e-09,68
e N g,1.95312499526e-09,27
e N g,1.95312486267e-09,63
e e n,1.95312486269e-09,70
f k e,1.95312486267e-09,91
e N k,1.95312486267e-09,67
e m h,1.95312486267e-09,73
e f k,1.95312486267e-09,87
e f f,1.953124995e-09,8
h e s,2.68384615125e-08,4
e n k,1.95312486267e-09,75
h e g,0.0278900977475,89
e n k,1.953124995e-09,14
m e f,1.95312486267e-09,59
n e n,0.0236400553472,40
N e h,1.95312486271e-09,47
h m e,1.953124995e-09,13
f e s,5.98217789615e-09,8
e f N,1.95312486267e-09,97
m e e,1.95512038705e-09,35
k e s,2.26243806746e-05,30
e m k,1.95312486267e-09,79
e N h,1.95312486267e-09,83
g e N,0.0280022039702,50
e n g,1.95312486267e-09,75
n N e,1.95312486267e-09,58
f e s,0.0286523644892,87
f s e,1.95312486267e-09,84
h m e,1.95312499499e-09,27
m f e,1.9531248632e-09,44
e h f,1.953124995e-09,8
k n e,1.95312486267e-09,57
e s n,2.17851330375e-07,37
k e f,1.95758321012e-09,14
s e g,2.055658567e-09,31
h e f,1.95688969473e-09,2
n f e,1.953124995e-09,18
m e N,0.0282976608493,74
e g N,1.95356431287e-09,7
e m f,1.95312497486e-09,36
n s e,1.95360177177e-09,28
k e N,0.0281798014693,53
g f e,1.95313613203e-09,4
n e k,3.59498764278e-09,11
e N k,1.95312486267e-09,78
N f e,1.95312486276e-09,46
g e m,0.02817534627,45
e g f,1.95312486276e-09,46
f e g,0.0277615411898,76
n h e,1.95312499501e-09,22
e m g,1.95312686551e-09,15
f e f,1.95312486297e-09,59
h h e,1.95312486267e-09,72
e e N,2.61070921106e-09,36
m h e,1.95312486267e-09,93
s k e,1.95312499344e-09,33
N g e,1.95312486267e-09,66
g m e,1.95312492585e-09,38
e m h,3.39199042043e-09,40
m k e,1.95312495436e-09,37
N e s,1.95312563268e-09,6
e e f,1.95312486267e-09,63
e f k,1.95312486267e-09,92
e k k,1.95312486267e-09,80
f e f,1.95312486267e-09,74
e f n,1.95312486267e-09,95
k e m,0.0273781654979,54
e s N,1.97457627019e-09,20
e h e,1.95312486267e-09,82
N e N,2.36363283933e-09,34
h k e,1.95312486267e-09,94
n h e,1.95312486267e-09,96
m k e,1.95312486267e-09,84
h e e,1.95313214422e-09,44
e k g,1.95347281204e-09,4
h n e,1.95312486267e-09,95
e n n,1.953124995e-09,7
m m e,1.953124995e-09,20
f e N,0.0281737452346,95
g g e,1.95312487991e-09,40
k s e,1.95312486267e-09,99
e n h,2.44831442711e-09,45
e m n,2.00953332588e-09,5
e g k,1.95312486267e-09,85
e f h,1.95312486267e-09,68
e g g,1.97331325064e-09,16
h f e,1.95312487991e-09,40
e e s,1.45481157701e-08,11
m e s,0.0272461685698,89
k s e,1.95312486268e-09,60
e e m,1.95401204684e-09,42
g g e,1.95312486267e-09,87
e n N,1.95414838973e-09,30
g n e,6.51835485293e-08,2
g N e,1.953124995e-09,21
n N e,1.95343529913e-09,12
e e k,2.05715680368e-09,16
h e e,1.95312486267e-09,91
s N e,1.953124995e-09,22
h e h,3.22932948382e-09,30
e g e,1.95312486267e-09,86
s s e,1.95312486267e-09,61
s e k,1.95312523209e-09,10
k e n,0.0275936912528,72
h e m,0.0274931994185,81
s f e,1.1843161347e-08,1
e k n,1.95312499814e-09,20
N n e,1.95312499496e-09,29
e f k,1.95591833289e-09,5
h h e,1.95314000995e-09,37
e n h,1.95312486267e-09,87
n e g,6.99071897457e-07,24
e m m,1.95312486267e-09,76
e f e,1.95312486267e-09,51
e s g,1.98056330994e-09,11
e N N,1.95312486268e-09,52
e N h,1.95312486267e-09,97
g h e,1.95510457964e-09,5
m e h,1.95312489035e-09,58
f n e,1.95312486584e-09,42
N e g,1.95312515196e-09,4
e g s,1.78726450652e-08,37
N s e,1.953124995e-09,20
n k e,1.953124995e-09,7
e f g,1.95312486267e-09,83
e m e,1.95312486267e-09,79
e m N,1.9531439655e-09,26
f n e,1.95312486267e-09,89
s e n,1.95312486267e-09,73
f g e,1.95335203849e-09,0
N m e,1.95312486267e-09,99
e m k,1.95312486348e-09,52
e N s,1.95312486267e-09,72
N g e,1.95312486267e-09,58
m e g,0.0278877657715,92
e N e,1.95312499436e-09,32
f e N,0.00190908224303,35
g s e,1.95312486267e-09,72
g s e,1.95312759657e-09,9
h h e,1.95312486267e-09,58
f e g,0.0277600243825,57
m N e,1.953124995e-09,21
n n e,1.95312486267e-09,99
f m e,1.95312486267e-09,68
N e f,1.95312486267e-09,75
m e f,1.95312486267e-09,81
e n f,1.95312486267e-09,87
n e f,1.95312486268e-09,62
n n e,1.95312486267e-09,65
k e N,0.028181888069,88
f e N,0.0281740451373,82
h e N,0.0279040918087,54
h s e,1.95312486267e-09,88
e N n,1.95312486267e-09,75
n s e,1.95312657714e-09,47
f e e,1.95347002917e-09,20
n e N,0.0280346821538,55
N k e,1.95312498603e-09,35
e e e,1.95344066315e-09,48
s g e,1.95312486267e-09,55
g m e,1.95312486267e-09,97
k e h,1.95312658787e-09,23
k h e,1.95312486267e-09,79
g e s,8.03262632866e-07,4
m s e,1.95338555803e-09,24
h e n,0.0281827886048,93
e f m,1.95650133328e-09,40
N k e,1.95312486267e-09,84
s e n,1.95312486267e-09,59
e s s,3.22493774192e-07,5
e h h,1.9531248627e-09,71
g h e,1.95312486267e-09,86
e N n,1.95312501116e-09,33
h e s,0.0281354504384,94
h s e,1.95312486267e-09,69
m e n,0.0277525092075,69
s h e,1.953124995e-09,8
e m m,2.02382271468e-09,6
e g n,1.95312486269e-09,48
e k f,1.95312486267e-09,51
e e h,1.95312486267e-09,76
n h e,1.95312486267e-09,83
k h e,1.953124995e-09,5
f e n,0.0278544236674,65
e s m,1.33553077638e-08,4
s g e,1.95313830384e-09,12
g s e,2.35834073515e-09,2
h e k,0.0278923886801,88
k e f,1.95312486268e-09,66
s m e,1.95312486268e-09,49
m n e,1.95312486289e-09,45
e N g,1.95312486267e-09,70
e m k,1.95312486267e-09,78
e e n,1.97343649892e-09,21
e h g,1.99427237852e-09,6
f e n,0.0278505271932,48
m e f,1.95312486267e-09,82
k e e,1.95371474659e-09,8
s e f,1.95314661372e-09,3
h e g,7.11068517577e-09,12
e k e,1.95312486267e-09,92
s n e,1.953124995e-09,20
e N k,1.9531248627e-09,50
e m s,1.95312486267e-09,99
s e h,1.95312499643e-09,21
m e N,0.0282954202615,48
f k e,1.95312486267e-09,63
h n e,1.95312486267e-09,77
e s n,1.95312486286e-09,69
e f f,1.953124995e-09,20
N e n,1.95312487734e-09,49
e g e,1.95312499436e-09,32
e m s,1.95312486267e-09,74
e m f,1.95312486397e-09,43
e g s,1.95312486267e-09,83
f N e,1.953124995e-09,4
N e h,1.95312499511e-09,11
k e N,2.23098107021e-05,30
f e s,0.0285359011042,44
f s e,1.95364586596e-09,39
e f N,1.95541925212e-09,29
m e e,1.95326761324e-09,15
g f e,1.95312486289e-09,45
h h e,1.95312636782e-09,5
g e N,2.29152975686e-05,30
e m s,1.95312486267e-09,55
f e k,8.04120537897e-09,3
N h e,1.953124995e-09,19
e g s,2.27263487673e-08,34
N e e,1.95312486267e-09,81
e e g,1.95312486267e-09,77
n h e,1.95312497497e-09,36
m f e,1.953124995e-09,8
e h f,1.95312497486e-09,36
s e s,3.68747571441e-09,32
m h e,1.95312486267e-09,50
e m k,1.95312486284e-09,54
s e g,2.05804090916e-09,35
h e f,1.95317634308e-09,46
m e N,6.82614921415e-09,16
m g e,1.95312486271e-09,47
k m e,1.953124995e-09,26
e s e,1.95312506953e-09,62
e N f,1.95312486267e-09,87
m g e,1.953124995e-09,15
m n e,1.953124995e-09,23
g f e,1.95312499436e-09,32
n e k,0.0285133554802,47
n n e,1.95312486289e-09,45
e k N,1.95312495436e-09,37
g e m,0.0282204758236,49
N e k,1.95312506398e-09,29
e g f,1.953124995e-09,10
e m g,1.95312780976e-09,19
f N e,1.95312495436e-09,37
f e f,1.95362525907e-09,23
h h e,1.95312486267e-09,84
n e s,4.80726209725e-09,6
s e m,1.95312486267e-09,94
s k e,1.953124995e-09,13
e h e,1.95312495436e-09,37
h k e,1.953124995e-09,13
k e g,0.0267835127678,93
m k e,2.44400213277e-08,1
k e k,9.84269026963e-08,24
f f e,1.95312486267e-09,53
e h k,1.07772719634e-05,19
N e s,1.95312486267e-09,79
e N m,1.95312486267e-09,77
h e N,0.027903695543,63
e f n,1.95312486267e-09,59
s e e,1.95312486267e-09,56
e s N,1.97460585505e-09,8
e k m,1.95312499928e-09,6
k e s,5.79772103311e-07,1
N e N,1.9531248641e-09,62
s k e,1.95312486267e-09,91
k m e,1.95312486267e-09,65
N m e,1.9531249949e-09,30
e k g,1.953124995e-09,24
g e h,1.95323961019e-09,6
e s f,1.953124995e-09,15
e N k,1.95312486267e-09,74
g g e,1.97879189291e-09,4
k k e,1.953124995e-09,9
k n e,1.95312487024e-09,41
k N e,1.953124995e-09,4
e s h,1.97337340474e-09,9
e f h,1.95312486267e-09,96
h h e,1.95312486267e-09,78
s e N,1.95822045039e-09,11
h f e,1.95312500699e-09,4
s e n,1.95312486267e-09,97
n h e,1.95312486267e-09,66
e e m,1.95312489768e-09,54
h e n,0.000331877055905,33
e g m,1.95312486267e-09,94
g n e,1.9531249949e-09,30
g N e,1.95312486268e-09,49
k N e,1.95312486267e-09,76
e f s,1.95312486341e-09,59
k s e,1.95312486267e-09,65
n e e,1.95312486268e-09,77
s N e,1.95312486267e-09,58
f e m,0.0278672660861,75
N m e,1.95312486267e-09,85
s s e,1.953124995e-09,25
g e e,2.92073897755e-09,24
e h N,1.95312486267e-09,97
e h k,1.95312486285e-09,73
N e e,1.95312486267e-09,62
e k n,1.95312486267e-09,56
e N h,1.95312486267e-09,75
N n e,1.95312486267e-09,57
n e m,0.0280145178487,96
f e f,1.95434752467e-09,30
n e g,3.38211806518e-07,4
N e k,1.95312486273e-09,60
e s h,1.95312486267e-09,79
e f e,1.95312486271e-09,47
N e m,1.95470497535e-09,26
e N N,1.95312501202e-09,16
N e k,1.95312495418e-09,44
g h e,1.95312565878e-09,25
m e h,1.95329190863e-09,30
f n e,1.95312499501e-09,6
N e g,1.95312486267e-09,96
f e f,1.95312486267e-09,92
e m k,1.95312486267e-09,76
e m k,1.95312486267e-09,70
N s e,1.95312487991e-09,40
n k e,1.95312486397e-09,43
m e f,1.95312499506e-09,24
n e s,0.0276958700046,88
N N e,1.95312486267e-09,64
n e n,0.0271674346809,76
g e f,1.95312486267e-09,81
k f e,1.95312486267e-09,51
e m N,1.95313062519e-09,15
e s s,1.95312486316e-09,68
e N e,1.95312500317e-09,3
f g e,1.95312499498e-09,28
N h e,1.95312486267e-09,90
e e h,1.95312486267e-09,94
g h e,1.95312486267e-09,83
e N s,1.95345953549e-09,44
k s e,1.95312486267e-09,70
s N e,1.95312486267e-09,93
f e N,1.0194191857e-08,15
s e h,1.95312486289e-09,45
k f e,1.95312486267e-09,68
m N e,1.95312486268e-09,49
f e e,1.95312486267e-09,99
N e f,1.95312486267e-09,55
e g m,1.95312486267e-09,58
g e s,9.72544583418e-06,29
f e n,0.0278552518395,81
s e s,1.95312486276e-09,66
m e g,0.0278879390732,51
n e f,1.95312486267e-09,90
e g e,1.95312486267e-09,78
e k g,1.95312486267e-09,73
h e h,3.40561821779e-09,33
s g e,1.95312486267e-09,91
s e e,1.95312486267e-09,96
e h k,2.03065608844e-09,51
n e N,9.44671415805e-09,19
N k e,1.95312512646e-09,7
g e g,0.0197207754748,39
n e e,1.95312486267e-09,86
e e e,1.96283992461e-09,44
e h N,1.95312486267e-09,70
e N m,1.95317542522e-09,45
s e e,1.95312500235e-09,23
k e h,1.95312581541e-09,51
g e s,0.0244299136886,40
e k h,1.95320316098e-09,7
k h e,1.95312486267e-09,78
e f m,1.96987374985e-09,20
h g e,1.953124995e-09,10
g e s,0.0280917462241,58
k s e,1.95312486271e-09,57
N m e,1.95312486267e-09,68
e s k,2.31482965058e-08,33
k e s,4.90513640648e-07,12
g e k,1.84430186323e-07,1
g k e,1.95312486276e-09,46
g e g,0.0270077213663,68
N e s,1.95312486267e-09,81
h N e,1.95312486267e-09,57
m e n,0.000354919208163,33
s h e,1.953124995e-09,20
e s k,2.34008614801e-08,26
e g n,1.95312499498e-09,28
e f s,1.98880251898e-09,27
N e k,1.95312486837e-09,50
f m e,1.95312486267e-09,59
e g h,5.68764322806e-08,2
s e N,1.95312486267e-09,90
e N m,1.96961103084e-09,16
e h m,1.95312486267e-09,79
f e h,2.83135826538e-09,23
n g e,1.956829625e-09,9
s m e,1.95312499496e-09,29
s e h,1.95312486267e-09,64
g e s,0.0280941516789,87
e h g,2.00146467717e-09,26
e f g,1.95367151326e-09,9
k e e,1.95312550595e-09,20
s e f,1.95312489857e-09,39
h e g,1.01694639355e-08,16
e k e,1.95312486267e-09,56
f h e,1.95315867051e-09,37
e N k,1.95312501155e-09,22
s h e,1.9531248632e-09,44
n h e,1.95312487995e-09,40
f e s,0.028652640038,95
g e n,1.31478929694e-07,24
f k e,1.953124995e-09,19
n e h,4.19783395108e-07,11
e m h,1.29955814986e-08,17
e f f,1.95312486269e-09,48
N e n,1.95312499526e-09,13
e g e,1.9531364736e-09,4
e m f,1.953124995e-09,7
f e g,7.84220395541e-08,19
h m e,1.95312486267e-09,85
f e s,0.0286479165715,48
f s e,1.95317197675e-09,11
e f N,1.95312486305e-09,57
g n e,1.95312486267e-09,64
h N e,1.95312486584e-09,42
g e k,0.0273081638474,51
e s h,1.95312486267e-09,63
h e f,1.95312486267e-09,91
f m e,1.95312486267e-09,75
f e k,0.0202840630422,39
N h e,1.95312486267e-09,63
e k f,1.95312486267e-09,87
e N f,1.95312506208e-09,4
m e k,0.0278743635658,63
m n e,1.95312486267e-09,66
e f h,1.95312486267e-09,58
n e k,0.0285209001412,66
e s k,1.95312901288e-09,55
e n e,1.9531249955e-09,5
m h e,1.953124995e-09,22
e N n,1.95312486267e-09,64
e k f,1.953124995e-09,18
n f e,1.95312486267e-09,74
e m k,9.15389926658e-06,0
h h e,1.953128196e-09,1
m e k,0.0278743743893,59
n s e,1.95312486267e-09,84
m m e,1.95312486267e-09,80
m g e,1.953124995e-09,19
g f e,1.95312486267e-09,76
n e k,0.0285207624015,51
n n e,1.95312499504e-09,9
e k N,1.95312601851e-09,9
e e g,1.95312486267e-09,90
e f k,1.95429636816e-09,27
e m n,1.95312486584e-09,42
m e n,0.0277514828164,51
e n s,1.95312880341e-09,47
g e m,0.0282256300513,89
N e k,1.95312486267e-09,87
e h s,1.97318082782e-09,36
e n n,1.95312486267e-09,63
k e e,1.95312486315e-09,65
e h e,1.953124995e-09,9
h k e,1.95312487024e-09,41
k e g,0.0267805358532,49
e e s,2.27875404103e-08,25
m k e,1.95312499496e-09,29
k e k,0.0275325200957,52
f f e,1.953124995e-09,17
e h k,1.07773486475e-05,15
e k k,1.95315021917e-09,8
e n f,1.95312497486e-09,36
e f n,1.95312500401e-09,23
m e k,2.81327675991e-05,28
k k e,1.95312486267e-09,86
e s N,1.95321094704e-09,44
e k m,1.95312504575e-09,34
k e s,0.0274793589167,45
N e N,1.95312486267e-09,90
e f h,1.95312499725e-09,13
N m e,1.95312486267e-09,58
h n e,1.95312499525e-09,7
m e m,0.000778383846102,34
g e h,1.95331979302e-09,42
e s f,1.95312486267e-09,51
e h s,1.95312486267e-09,71
e e m,1.95312486267e-09,99
e N h,1.95312486267e-09,87
k k e,1.95312495436e-09,37
k n e,1.953124995e-09,13
k N e,1.953124995e-09,24
e h g,1.95312486267e-09,71
e g k,1.95873741189e-09,13
e e k,1.95312486268e-09,73
s e N,1.95313810511e-09,47
e e g,2.76804991149e-08,4
f e m,2.40394849761e-08,22
m e g,0.0278877568382,93
e e s,1.95312486384e-09,67
s s e,1.95312486267e-09,70
m e s,0.000322804769802,33
k e n,5.38669193368e-05,31
e e m,1.97227635867e-09,18
h e n,9.03309181334e-06,29
f e h,1.95312486267e-09,96
k m e,1.95312486267e-09,69
e n s,1.95312486267e-09,71
e n g,1.95312499436e-09,32
k g e,1.95312486267e-09,84
n e g,0.0270778772804,87
s N e,1.95312486267e-09,94
h e h,1.95312486267e-09,86
k e N,0.0281809500821,72
e g s,1.95312486267e-09,95
h e h,1.97634888574e-09,43
e N f,1.95312486267e-09,99
e n k,1.953124995e-09,20
N e g,1.95312486982e-09,51
N n e,1.95312495436e-09,37
e f k,1.95312486267e-09,77
h h e,1.95312486267e-09,82
g e g,0.0270114660546,57
n k e,1.95312486267e-09,94
m e m,0.0272062118272,85
n e g,0.000130813242746,32
e m e,1.953124995e-09,24
e s g,1.95312486267e-09,83
e k f,1.95312486267e-09,77
k m e,1.95312486267e-09,59
h e m,0.0274928810835,76
N g e,1.95312486267e-09,51
h e k,0.0278907104179,54
N e g,1.95312486267e-09,76
e g h,1.95312486267e-09,75
e e h,1.34724705367e-08,33
N s e,1.95312486267e-09,76
f g e,1.95312486267e-09,79
e n N,1.95314053581e-09,45
h f e,1.95312486267e-09,73
N N e,1.9531248632e-09,44
g s e,1.95312486267e-09,66
k f e,1.953124995e-09,23
m e N,0.0282978201313,69
e n f,1.95312499508e-09,6
s f e,1.95312486267e-09,84
e N s,1.97810102691e-09,16
n e N,0.0280394023533,92
h h e,1.95312486267e-09,97
s n e,1.95312486269e-09,48
m N e,1.95312486267e-09,77
n e e,1.95325868124e-09,49
f e e,1.95312486267e-09,79
N e f,1.953124995e-09,19
e g m,1.95313611374e-09,30
e s n,1.95312486267e-09,95
e e n,1.95312486267e-09,99
m e g,2.21643587266e-05,23
n e f,1.95312486267e-09,70
e n g,1.95312486267e-09,52
e n h,1.95312486267e-09,84
s e m,1.95312486293e-09,45
h s e,1.953124995e-09,16
h e e,1.95312486267e-09,86
m s e,1.95312486267e-09,81
e N n,1.95312486267e-09,66
k m e,1.95312486267e-09,67
e h h,2.96592361182e-07,16
e N n,1.95312500462e-09,26
h e e,1.95312486267e-09,99
g e g,2.6693108705e-08,17
n e m,0.0280126888443,68
e h m,1.95315883021e-09,35
e N h,2.17586469378e-08,0
k e s,0.0275252265356,96
s e k,1.95312486269e-09,49
h g e,1.95312486276e-09,46
k s e,1.95313078997e-09,37
g e s,0.0280948167399,95
e m k,1.9531602144e-09,37
k e n,0.0275941584425,81
g e k,0.00838600305004,37
g k e,1.95312499498e-09,2
s e m,1.96642990925e-09,6
h N e,1.953124995e-09,5
m e n,1.57852043921e-05,13
e s n,1.95312486267e-09,90
e m m,1.95312486267e-09,94
e n g,1.95312486267e-09,99
k s e,1.9531248632e-09,53
e h g,1.95312486267e-09,73
f e n,2.61695839055e-09,9
f m e,1.953124995e-09,23
e g h,1.95312492585e-09,38
s e f,1.95312486267e-09,90
e k n,1.95312486267e-09,61
h e k,3.24675464336e-07,0
n g e,1.95312512513e-09,21
s e h,1.95312486267e-09,92
e h m,1.95312486267e-09,63
N e n,1.95312486267e-09,85
e h g,1.95312486271e-09,62
h e s,0.0278555826537,43
h e g,0.027888066511,52
e k e,1.95312501613e-09,4
f h e,1.95313010523e-09,1
N e h,1.95312486267e-09,74
n e n,1.96679412878e-09,13
N e h,1.95312486269e-09,48
f e s,0.0286527778049,99
e f N,1.95312486267e-09,70
k e N,0.0281819466551,89
m e e,1.95312489639e-09,56
n e h,2.4120513011e-07,39
e s n,3.13446039661e-07,29
e f f,1.95312486267e-09,92
e g e,1.953124995e-09,24
k n e,1.95312486267e-09,73
n e e,1.95312489667e-09,59
n e m,2.21572855605e-05,30
e g s,2.00406900004e-08,27
f e g,6.02211336847e-08,15
e f N,1.95312486267e-09,92
m f e,1.95312486267e-09,67
m e e,1.95312486267e-09,87
h e e,1.95312486267e-09,98
k e f,1.95603675339e-09,41
N e e,1.95312486267e-09,59
f e g,0.0277627364206,91
n f e,1.95312486267e-09,55
e n g,1.95312486267e-09,85
e g N,1.95447513314e-09,26
n s e,1.95315744167e-09,7
m g e,1.95312486267e-09,68
k e N,0.0281814192193,80
m e g,0.0278879371372,73
f e g,0.000133541475522,32
N f e,1.953124995e-09,19
g e m,2.30456069974e-08,6
m h e,1.953124995e-09,10
e g f,1.95312486267e-09,81
e s g,1.95312598344e-09,50
e n s,1.95323114538e-09,14
e m g,1.95312817451e-09,40
n e m,0.0280116749887,53
e s e,6.0053971084e-07,7
e e N,2.01371061715e-09,11
m g e,1.95312486267e-09,55
s k e,1.95312486267e-09,70
e g s,1.95312486274e-09,68
N e e,1.953124995e-09,12
h e s,0.0281345946795,78
k e k,0.0275146545054,97
N e s,1.95312575082e-09,33
e e f,1.953124995e-09,18
g e N,0.0280066997873,95
e m g,1.95312486267e-09,91
g e k,0.0273113587963,91
k e m,1.50118865019e-06,27
N e m,1.95312486267e-09,98
n e h,1.95312488041e-09,66
e k m,1.95312486267e-09,79
N g e,1.95312486267e-09,92
N e N,2.00735034177e-09,7
h k e,1.95312486267e-09,53
k e g,5.11568975939e-08,21
h e e,1.95314144628e-09,23
e k g,1.95312499344e-09,33
n m e,1.95326348259e-09,3
e N m,1.9663388522e-09,5
m m e,1.95312486267e-09,57
N e e,1.95312486267e-09,99
N h e,1.95312486267e-09,82
h e s,0.0281343288902,73
e s N,1.95312486267e-09,64
e n h,3.05863948623e-07,6
e m n,1.953124995e-09,24
g e n,0.000134572568501,32
e k s,1.95312502933e-09,29
e n e,1.95312486267e-09,82
N m e,1.95312492585e-09,38
f N e,1.95312486267e-09,50
h n e,1.95312498603e-09,35
e e s,2.16719234141e-09,44
g e h,1.95312486267e-09,78
f h e,1.95312667173e-09,42
e e m,1.95312486267e-09,79
s h e,1.95312486267e-09,96
g n e,1.95312495436e-09,37
k N e,1.95312486267e-09,60
e g k,1.95554852214e-09,33
e e k,1.95314364583e-09,53
e m k,1.95312486267e-09,87
e e g,1.95316037622e-09,56
h e h,2.31457060403e-09,3
k h e,1.95312486267e-09,98
s s e,1.95312499122e-09,34
m e s,6.66069063287e-07,13
k e n,0.00186955279937,35
s f e,1.9531248632e-09,44
e k n,1.95312499701e-09,15
g h e,1.95312486267e-09,89
e f k,1.95469028395e-09,32
e g s,1.95312487711e-09,62
s N e,1.95312486267e-09,66
f h e,1.95312486267e-09,66
e f e,1.953124995e-09,22
e g e,1.95312486267e-09,88
e N N,1.95312486267e-09,73
g e e,1.95312486267e-09,80
e m N,1.95312486314e-09,53
g h e,1.95312668528e-09,32
m e h,1.95312486267e-09,85
e h N,1.95312635782e-09,21
N e g,1.95312518483e-09,31
N n e,1.95312486267e-09,65
k h e,1.95312486267e-09,86
N e m,1.95312486268e-09,66
e m N,1.95312486267e-09,70
N g e,1.95312499474e-09,31
m e f,1.95312486267e-09,56
e N e,1.95312486267e-09,90
f g e,1.95312486397e-09,43
k N e,1.95312486267e-09,82
e e h,1.27277079697e-08,5
N s e,1.95312486267e-09,96
e N s,1.95312486267e-09,99
e n N,1.95312486267e-09,73
e s m,1.95312486267e-09,99
N N e,1.953124995e-09,8
g e g,6.86555294335e-08,23
e k h,1.95312486267e-09,68
e m k,1.95312486267e-09,63
h e m,2.18839424615e-05,30
N e f,1.95312486267e-09,96
n e f,1.95316478799e-09,19
n e m,0.0280132769914,77
e m s,1.95312501154e-09,16
h e N,1.55203067691e-06,27
m h e,1.95312486267e-09,94
h e e,1.95312486267e-09,96
e n h,1.95312486267e-09,96
f e e,1.95321312422e-09,43
e g m,1.95484401406e-09,2
s e n,1.95312499122e-09,34
N e k,1.95312486267e-09,96
e e e,2.78538062787e-09,21
n e f,1.95312486267e-09,98
e k h,1.95312487991e-09,40
s e m,1.95312499639e-09,28
g e g,0.026997508206,98
k e h,1.9531289919e-09,10
h s e,1.9531248632e-09,44
m s e,1.95312486271e-09,61
n s e,1.95312523801e-09,49
e h g,1.95312486267e-09,99
e k s,1.95312487635e-09,41
N e n,1.95312486267e-09,94
e s s,9.64490502014e-09,42
f h e,1.95312486267e-09,67
e h h,1.95312548352e-09,60
s e e,1.9531249935e-09,33
e N n,1.95312499663e-09,6
g e g,2.42241220653e-08,13
g s e,1.95312499499e-09,27
m h e,1.95312486267e-09,57
e n g,1.95312486267e-09,54
e n m,1.95463917337e-09,7
e k n,1.95312486267e-09,55
e f m,1.95312486267e-09,92
h g e,1.95312486267e-09,82
s e n,1.95312501613e-09,13
k s e,4.83006116231e-09,1
h e n,0.0281806744471,74
e m k,2.8385047024e-08,1
e n g,1.95312486267e-09,97
s e h,1.95312486584e-09,42
e e N,1.95312486267e-09,87
f e h,1.95312486268e-09,76
h N e,1.95312486267e-09,97
s m e,1.95312486584e-09,42
e N f,1.95312486267e-09,59
k e s,0.0275245805502,64
m e N,0.0280198372135,43
e e n,1.95312538319e-09,56
k e h,1.95312486267e-09,85
f e n,1.04179102532e-08,21
k e e,1.95313028084e-09,45
s e s,2.68501224881e-09,14
e m n,1.95312486268e-09,49
e h m,1.95465482477e-09,7
e h m,1.95312486267e-09,83
n g e,1.95312486268e-09,49
s m e,1.95312486267e-09,69
m n e,1.95312486267e-09,59
e N g,1.95312499519e-09,26
e g N,1.95312486267e-09,90
h e e,1.95312486267e-09,77
e e n,1.95312486267e-09,73
f k e,1.95312486267e-09,90
e m h,1.95312486267e-09,72
k f e,1.95312486267e-09,73
e f f,1.953124995e-09,9
h e s,3.17109232347e-08,7
e n s,1.95312486267e-09,81
f h e,1.95314947062e-09,29
e n g,1.953124995e-09,25
N e h,1.9531248632e-09,44
h m e,1.953124995e-09,12
f e s,5.59022060639e-09,7
N e e,1.95312486267e-09,79
n e e,2.81940459089e-09,38
N e k,1.95312549154e-09,35
m e e,1.95523051878e-09,36
n e h,1.95312487019e-09,67
e k k,1.9531248639e-09,44
g e N,0.0280013844154,49
e k f,1.95312486267e-09,76
k m e,1.95312486267e-09,99
n N e,1.95312486267e-09,59
n e s,0.0276952808168,79
m n e,1.9531249949e-09,30
n e n,0.0271637372347,85
f s e,1.95312486267e-09,83
m f e,1.95312486271e-09,47
e h f,1.953124995e-09,9
g f e,1.95312486267e-09,63
h h e,1.9531294854e-09,19
s e g,2.04071395662e-09,24
h e f,1.95477296166e-09,3
n f e,1.953124995e-09,19
e g N,1.95353913308e-09,6
e k f,1.95312486267e-09,78
e e N,1.95312486267e-09,86
n s e,1.95354319973e-09,27
e g m,1.95312486267e-09,74
e f m,1.95317193852e-09,45
s e h,1.95312486267e-09,52
n e e,2.52951822142e-09,13
n e k,3.37976810052e-09,10
N f e,1.95312486267e-09,83
N f e,1.95312486271e-09,47
g e m,0.0275442251541,42
e g f,1.95312486289e-09,45
m e g,0.0278880982662,54
n e e,2.51460966947e-09,12
e m g,1.95312637383e-09,12
k m e,1.95314638384e-09,4
h h e,1.95312486267e-09,73
e e N,2.24707365662e-09,39
n e N,0.0280363457115,68
s k e,1.95312499122e-09,34
g e n,0.0280058843433,67
g e g,0.0270130908402,52
g m e,1.95312489841e-09,39
e n s,1.95312486267e-09,95
m k e,1.95312486584e-09,42
e m m,1.95315566306e-09,35
N e s,1.95312969049e-09,5
e e f,1.95312486267e-09,62
e k k,1.95312486267e-09,81
f e f,1.95312486267e-09,75
e f n,1.95312486267e-09,64
k e m,0.0273782780053,55
g m e,1.95312500006e-09,13
e s N,1.97457631642e-09,19
e h e,1.95312486267e-09,81
N e N,2.37875219041e-09,35
h k e,1.95312486267e-09,81
k n e,1.95312486267e-09,81
m k e,1.95312486267e-09,85
h e e,1.95313687633e-09,43
e k g,1.9531879945e-09,5
e h m,1.95312486267e-09,89
